sample_id	density	production	prod_level
M_D_TasdA_P_asdD_aspC_DlysA_0_6_M1	0.49	0.042844292	Low
M_D_TasdA_P_asdD_000_DmetL_I_6_M1	0.05	0.0	None
M_D_TasdA_P_asdD_pyc_DmetL_0_5p5_M1	0.25	0.0	None
M_D_TasdA_P_asdD_rhtA_DptsG_I_5p5_M1	0.57	0.009	Low
7_D_TasdA_P_asdD_pyc_DptsG_0_24_M1	0.85	0.0	None
M_D_TasdA1_P_asdD_rhtA_Dtdh_I_5p5_M1	0.42	0.0	None
M_D_TasdA_P_asdD_aceBA_DrhtA_0_4p5_M1	0.18	0.007177765	Low
M_D_TasdA1_P_asdD_rhtA_DtdhDptsG_I_12_M1	0.0	0.0	None
7_D_TasdA1_P_asdD_000_DmetL_I_12_M1	0.52	0.0	None
M_D_TasdA_P_asdD_pntAB_DdapA_I_12_M1	0.31	0.110145696	Low
7_D_TasdA_P_asdD_pyc_DlysA_I_5p5_M1	0.68	0.0	None
M_D_Tasd_P_asdD_pyc_DrhtA_I_12_M1	0.31	0.0	None
M_D_TasdA_P_asdD_rhtA_DptsG_I_6_M1	0.24	0.041365027	Low
M_D_Tasd_P_asdD_000_DdhaM_I_12_M1	0.24	0.0	None
M_0_0_0_asdO_000_D000_I_12_M1	3.38	0.0	None
M_D_TasdA_P_asdD_pntAB_Dtdh_I_12_M1	0.33	0.114335011	Low
7_D_TasdA1_P_asdD_000_DmetL_0_24_M1	2.0	0.0	None
M_D_TasdA_P_asdD_rhtA_DlysC_I_6_M1	0.21	0.049784226	Low
M_D_TasdA1_P_asdD_000_Dtdh_0_4p5_M1	0.48	0.0	None
M_D_Tasd_P_asdD_rhtA_DdapA_0_24_M1	0.99	0.033	Low
M_D_Tasd_P_asdD_rhtA_DtdhDmetL_0_5p5_M1	0.18	0.0	None
M_D_TasdA_P_asdD_aceBA_Dtdh_0_24_M1	0.5	0.140995282	Low
M_D_Tasd_P_asdD_rhtA_DlysC_0_4p5_M1	0.24	0.0	None
M_D_TasdA_P_asdD_aceBA_DlysA_I_12_M1	0.55	0.068378579	Low
7_D_Tasd_P_asdD_rhtA_DmetL_0_6_M1	0.13	0.0	None
M_D_TasdA_P_asdD_000_DlysC_0_5p5_M1	0.5	0.112	Low
7_D_TasdA1_P_asdD_rhtA_DmetL_I_5p5_M1	0.52	0.0	None
7_D_TasdA_P_asdD_aceBA_D000_0_12_M1	0.95	0.132260624	Low
7_D_TasdA1_P_asdD_000_DptsG_0_6_M1	0.3	0.0	None
M_D_TasdA_P_asdD_aspC_Dtdh_0_24_M1	0.72	0.127648981	Low
M_D_Tasd_P_asdD_pyc_DdhaM_0_24_M1	0.08	0.0	None
7_D_TasdA1_P_asdD_000_Dtdh_0_4p5_M1	0.37	0.001807309	Low
7_D_TasdA_P_asdD_000_DptsG_0_24_M1	2.59	0.0	None
7_D_TasdA_P_asdD_aceBA_DdhaM_I_24_M1	2.12	0.885886985	High
M_D_TasdA_P_asdD_rhtA_DtdhDptsG_0_6_M1	0.17	0.050663054	Low
7_D_TasdA_P_asdD_aceBA_DptsG_I_12_M1	0.3	0.0	None
7_D_Tasd_P_asdD_rhtA_DptsG_I_12_M1	0.21	0.0	None
M_D_TasdA_P_asdD_zwf_DptsG_0_6_M1	0.41	0.094750587	Low
M_D_TasdA_P_asdD_pntAB_DtdhDdapA_0_5p5_M1	0.0	0.0	None
7_D_TasdA1_P_asdD_000_DptsG_0_5p5_M1	0.14	0.0	None
M_D_TasdA_P_asdD_aspC_DlysC_0_4p5_M1	0.45	0.091133507	Low
M_D_TasdA_P_asdD_000_DdapA_I_5p5_M1	0.48	0.0	None
M_D_Tasd_P_asdD_pyc_DlysA_0_4p5_M1	0.13	0.0	None
M_D_TasdA_P_asdD_aspC_DptsG_I_24_M1	0.88	0.490665408	Low
7_D_TasdA_P_asdD_aspC_DmetL_0_24_M1	0.06	0.0	None
M_D_TasdA_P_asdD_rhtA_DtdhDmetL_I_12_M1	0.12	0.0	None
7_D_TasdA_P_asdD_pyc_DdhaM_0_4p5_M1	0.42	0.013259913	Low
M_D_TasdA1_P_asdD_rhtA_DrhtA_I_5p5_M1	0.26	0.0	None
M_D_TasdA_P_asdD_pyc_DdhaM_I_5p5_M1	0.59	0.0	None
7_D_TasdA_P_asdD_aspC_DrhtA_0_6_M1	0.82	0.038856325	Low
7_D_TasdA_P_asdD_pyc_DlysC_I_5p5_M1	0.32	0.0	None
7_D_Tasd_P_asdD_000_DdapA_0_24_M1	0.02	0.0	None
7_D_TasdA1_P_asdD_pyc_DdhaM_I_12_M1	1.49	0.103575079	Low
7_D_TasdA1_P_asdD_rhtA_DlysC_I_6_M1	0.18	0.0	None
M_D_TasdA_P_asdD_rhtA_DdhaM_I_12_M1	0.24	0.0	None
7_D_TasdA1_P_asdD_000_DdapA_I_24_M1	1.4	0.242	Low
M_D_TasdA_P_asdD_pntAB_DlysA_0_5p5_M1	0.0	0.0	None
7_D_TasdA_P_asdD_pyc_DmetL_0_12_M1	0.06	0.0	None
M_D_TasdA_P_asdD_aspC_Dtdh_I_12_M1	0.44	0.041304062	Low
7_D_TasdA1_P_asdD_rhtA_DmetL_I_6_M1	0.16	0.0	None
7_D_TasdA_P_asdD_pyc_DmetL_0_5p5_M1	0.06	0.0	None
7_D_TasdA_P_asdD_zwf_DrhtA_0_24_M1	6.82	0.493334982	Low
M_D_Tasd_P_asdD_pyc_DtdhDlysA_I_5p5_M1	0.12	0.0	None
7_D_TasdA_P_asdD_000_DlysA_0_6_M1	0.3	0.0	None
M_D_TasdA_P_asdD_000_DtdhDdapA_I_24_M1	2.36	0.110787305	Low
M_D_Tasd_P_asdD_000_DdapA_I_5p5_M1	0.24	0.0	None
M_D_Tasd_P_asdD_pyc_Dtdh_I_24_M1	0.62	0.0	None
7_D_TasdA_P_asdD_zwf_DptsG_I_12_M1	0.3	0.043054743	Low
7_D_TasdA_P_asdD_rhtA_DtdhDdapA_I_24_M1	3.45	0.0	None
M_D_TasdA_P_asdD_aceBA_Dtdh_I_6_M1	0.46	0.11527168	Low
M_D_TasdA_P_asdD_000_DdhaM_I_6_M1	0.21	0.0	None
7_D_TasdA_P_asdD_aceBA_DrhtA_I_12_M1	0.63	0.144866358	Low
M_D_Tasd_P_asdD_pyc_DmetL_0_4p5_M1	0.17	0.0	None
7_D_Tasd_P_asdD_pyc_DdapA_I_24_M1	1.36	0.131659167	Low
M_D_Tasd_P_asdD_000_DtdhDdapA_0_5p5_M1	0.16	0.0	None
M_D_TasdA_P_asdD_pyc_Dtdh_I_12_M1	0.61	0.155973753	Low
M_D_TasdA1_P_asdD_rhtA_Dtdh_0_12_M1	0.29	0.0	None
M_D_TasdA_P_asdD_rhtA_DrhtA_0_4p5_M1	0.17	0.01214912	Low
M_D_Tasd_P_asdD_000_DtdhDptsG_0_24_M1	0.29	0.0	None
M_D_TasdA_P_asdD_pntAB_DtdhDptsG_0_5p5_M1	0.0	0.004	Low
7_D_TasdA1_P_asdD_000_DdhaM_0_5p5_M1	0.75	0.0	None
M_D_TasdA_P_asdD_pntAB_DtdhDlysC_0_5p5_M1	0.0	0.03	Low
M_D_TasdA1_P_asdD_pyc_DdapA_0_6_M1	0.0	0.0	None
M_D_TasdA_P_asdD_pntAB_DtdhDdapA_0_6_M1	0.56	0.007837722	Low
7_D_Tasd_P_asdD_000_DtdhDlysC_I_24_M1	0.27	0.0	None
7_D_TasdA_P_asdD_rhtA_D000_I_24_M1	0.42	0.851924098	High
M_D_TasdA_P_asdD_pntAB_DdapA_0_6_M1	0.55	0.09595771	Low
M_D_TasdA_P_asdD_pyc_DrhtA_I_6_M1	0.26	0.0	None
M_0_0_0_asdO_pfb6.4.2C_D000_I_6_M1	0.57	0.0	None
M_D_TasdA_P_asdD_zwf_DptsG_I_12_M1	0.24	0.029872008	Low
M_D_Tasd_P_asdD_rhtA_DrhtA_I_5p5_M1	0.12	0.0	None
M_D_TasdA1_P_asdD_pyc_DlysA_I_6_M1	0.19	0.0	None
M_D_TasdA1_P_asdD_rhtA_DmetL_0_24_M1	0.33	0.005557916	Low
M_D_Tasd_P_asdD_rhtA_DtdhDmetL_0_4p5_M1	0.19	0.0	None
7_D_Tasd_P_asdD_pyc_DdapA_I_6_M1	0.07	0.0	None
M_D_TasdA_P_asdD_pntAB_DtdhDlysA_I_6_M1	0.14	0.045258538	Low
M_D_TasdA1_P_asdD_pyc_DrhtA_I_6_M1	0.32	0.0	None
7_D_Tasd_P_asdD_pyc_DtdhDrhtA_I_5p5_M1	0.26	0.0	None
M_D_TasdA_P_asdD_pntAB_DdapA_I_6_M1	0.46	0.069401001	Low
7_D_Tasd_P_asdD_000_DlysC_0_6_M1	0.16	0.0	None
7_D_TasdA_P_asdD_rhtA_DlysA_I_5p5_M1	0.89	0.0	None
7_D_TasdA_P_asdD_000_DrhtA_I_12_M1	1.7	0.246	Low
M_D_Tasd_P_asdD_000_DlysA_I_5p5_M1	0.42	0.0	None
7_D_TasdA1_P_asdD_rhtA_DptsG_0_24_M1	0.1	0.0	None
7_D_TasdA_P_asdD_rhtA_DtdhDlysC_0_24_M1	2.99	0.765138592	Low
M_D_TasdA_P_asdD_zwf_DdapA_I_5p5_M1	0.0	0.0	None
M_D_TasdA_P_asdD_000_DlysA_I_5p5_M1	1.13	0.0	None
M_D_TasdA_P_asdD_aspC_DtdhDlysC_0_12_M1	0.68	0.226327007	Low
M_D_TasdA1_P_asdD_rhtA_DdapA_I_5p5_M1	0.38	0.0	None
7_D_TasdA1_P_asdD_pyc_DmetL_0_12_M1	1.33	0.0	None
M_D_TasdA_P_asdD_rhtA_DtdhDptsG_I_12_M1	0.3	0.055651064	Low
M_D_TasdA1_P_asdD_000_DdhaM_0_4p5_M1	0.17	0.0	None
M_D_Tasd_P_asdD_rhtA_DtdhDlysA_0_24_M1	0.11	0.0	None
M_D_TasdA_P_asdD_pyc_DmetL_0_24_M1	1.1	0.140234949	Low
M_D_TasdA1_P_asdD_000_DrhtA_I_12_M1	0.18	0.0	None
M_D_TasdA1_P_asdD_000_DtdhDptsG_I_6_M1	0.28	0.0	None
M_D_TasdA1_P_asdD_pyc_DdapA_I_24_M1	1.8	0.0945	Low
7_D_TasdA1_P_asdD_rhtA_DrhtA_0_12_M1	0.67	0.0	None
M_D_TasdA1_P_asdD_pyc_DdapA_0_24_M1	1.03	0.0	None
M_D_TasdA_P_asdD_rhtA_DlysC_0_24_M1	3.34	0.355838008	Low
M_D_TasdA1_P_asdD_000_DrhtA_0_6_M1	0.21	0.0	None
7_D_TasdA_P_asdD_pntAB_Dtdh_I_6_M1	0.75	0.265570851	Low
7_D_TasdA_P_asdD_pyc_DptsG_I_24_M1	0.69	0.0	None
7_D_TasdA_P_asdD_aspC_DdapA_I_6_M1	0.19	0.028360282	Low
7_D_TasdA_P_asdD_aspC_DtdhDdapA_I_6_M1	0.14	0.0	None
7_D_TasdA_P_asdD_zwf_DdhaM_I_12_M1	1.5	0.552112822	Low
7_D_TasdA_P_asdD_aspC_D000_0_12_M1	1.96	0.0	None
M_D_TasdA_P_asdD_rhtA_DtdhDlysC_0_4p5_M1	0.31	0.073721734	Low
M_D_Tasd_P_asdD_rhtA_DtdhDmetL_I_12_M1	0.2	0.0	None
7_D_TasdA1_P_asdD_000_DtdhDlysC_I_12_M1	0.79	0.023377307	Low
M_D_Tasd_P_asdD_rhtA_DtdhDptsG_0_5p5_M1	0.17	0.0	None
M_D_TasdA1_P_asdD_pyc_DlysA_I_12_M1	1.02	0.076587319	Low
M_D_TasdA1_P_asdD_000_DdhaM_0_6_M1	0.19	0.0	None
7_D_TasdA_P_asdD_zwf_DrhtA_I_6_M1	0.66	0.075592475	Low
M_D_TasdA1_P_asdD_000_DtdhDdapA_I_12_M1	0.24	0.0	None
M_D_TasdA_P_asdD_aceBA_D000_I_24_M1	0.99	0.005	Low
M_D_TasdA1_P_asdD_000_DtdhDlysA_0_5p5_M1	0.07	0.0	None
7_D_TasdA1_P_asdD_pyc_DmetL_I_24_M1	3.29	1.403	High
M_D_TasdA_P_asdD_aspC_Dtdh_0_12_M1	0.44	0.083517756	Low
M_D_TasdA_P_asdD_rhtA_DdhaM_0_6_M1	0.18	0.0	None
M_D_Tasd_P_asdD_rhtA_DdapA_I_24_M1	0.9	0.0	None
7_D_TasdA_P_asdD_rhtA_DlysA_I_24_M1	0.8	0.0765	Low
M_D_TasdA1_P_asdD_rhtA_DptsG_0_4p5_M1	1.24	0.0	None
7_D_TasdA_P_asdD_000_DtdhDrhtA_I_12_M1	0.3	0.0	None
M_D_TasdA_P_asdD_pyc_DptsG_0_12_M1	1.38	0.061541247	Low
M_D_TasdA1_P_asdD_000_DtdhDlysC_0_6_M1	0.38	0.0	None
7_D_Tasd_P_asdD_rhtA_DtdhDdapA_0_6_M1	0.12	0.0	None
M_D_TasdA_P_asdD_rhtA_DtdhDptsG_I_6_M1	0.13	0.052420708	Low
7_D_Tasd_P_asdD_000_Dtdh_0_6_M1	0.45	0.0	None
7_D_TasdA1_P_asdD_pyc_DlysC_0_24_M1	0.09	0.0	None
7_D_TasdA_P_asdD_aspC_Dtdh_0_4p5_M1	0.58	0.088187727	Low
M_D_Tasd_P_asdD_pyc_DmetL_0_12_M1	0.16	0.0	None
7_D_Tasd_P_asdD_000_DtdhDlysC_I_5p5_M1	0.2	0.0	None
7_D_TasdA_P_asdD_aspC_DdapA_0_6_M1	0.4	0.096584561	Low
M_D_TasdA_P_asdD_rhtA_DrhtA_0_5p5_M1	0.17	0.0	None
M_D_TasdA1_P_asdD_pyc_Dtdh_0_4p5_M1	0.29	0.0	None
M_D_TasdA_P_asdD_000_D000_I_6_M1	0.91	0.401801021	Low
7_D_TasdA1_P_asdD_pyc_DtdhDdapA_0_5p5_M1	0.29	0.0	None
M_D_Tasd_P_asdD_000_DptsG_0_24_M1	0.04	0.0	None
7_D_TasdA_P_asdD_rhtA_DdapA_I_12_M1	0.01	0.001910908	Low
7_D_Tasd_P_asdD_rhtA_DrhtA_0_4p5_M1	0.13	0.0	None
M_D_TasdA1_P_asdD_rhtA_DtdhDdapA_I_24_M1	0.35	0.0	None
7_D_TasdA_P_asdD_000_DlysC_0_4p5_M1	0.58	0.004599863	Low
M_D_Tasd_P_asdD_rhtA_DlysC_0_6_M1	0.26	0.0	None
7_D_TasdA_P_asdD_rhtA_Dtdh_I_5p5_M1	0.42	0.0	None
M_D_TasdA_P_asdD_000_DlysA_0_24_M1	4.53	0.192	Low
7_D_TasdA1_P_asdD_rhtA_DlysA_0_5p5_M1	0.04	0.0	None
7_D_TasdA1_P_asdD_pyc_DrhtA_0_4p5_M1	0.27	0.0	None
7_D_TasdA_P_asdD_aceBA_DtdhDlysC_I_12_M1	0.56	0.094485353	Low
7_D_TasdA1_P_asdD_000_DdapA_0_6_M1	0.26	0.0	None
7_D_TasdA_P_asdD_pntAB_D000_I_5p5_M1	0.36	0.0	None
7_D_Tasd_P_asdD_rhtA_DdapA_0_6_M1	0.27	0.023966954	Low
M_D_TasdA1_P_asdD_000_DdhaM_I_6_M1	0.15	0.0	None
7_D_TasdA_P_asdD_aceBA_DtdhDlysC_0_12_M1	0.72	0.146965567	Low
7_D_TasdA1_P_asdD_rhtA_DlysC_0_4p5_M1	0.29	0.0	None
M_D_TasdA1_P_asdD_rhtA_DlysC_I_12_M1	1.06	0.189150416	Low
M_D_Tasd_P_asdD_pyc_DmetL_I_6_M1	0.1	0.0	None
M_D_TasdA_P_asdD_pntAB_DtdhDlysC_I_24_M1	0.41	0.154720213	Low
M_D_Tasd_P_asdD_000_DmetL_I_12_M1	0.02	0.0	None
M_D_TasdA_P_asdD_rhtA_DrhtA_0_6_M1	0.14	0.052420708	Low
7_D_Tasd_P_asdD_pyc_DdhaM_0_5p5_M1	0.16	0.0	None
M_D_TasdA_P_asdD_aspC_DtdhDlysC_I_12_M1	0.58	0.219084268	Low
M_D_TasdA1_P_asdD_rhtA_DlysC_0_12_M1	1.1	0.0	None
7_D_TasdA_P_asdD_aspC_DlysC_0_4p5_M1	0.66	0.045678754	Low
M_D_TasdA1_P_asdD_000_DlysC_0_6_M1	0.59	0.0	None
M_D_TasdA_P_asdD_pntAB_DtdhDptsG_I_6_M1	0.4	0.13096428	Low
M_D_Tasd_P_asdD_pyc_DmetL_0_5p5_M1	0.22	0.0	None
M_D_TasdA_P_asdD_rhtA_DtdhDdapA_0_4p5_M1	0.25	0.028846836	Low
M_D_TasdA1_P_asdD_000_Dtdh_0_6_M1	0.39	0.0	None
